Wall time,Step,Value
1743836320.682366,2842624,-77348.4453125
1743836322.399455,2844672,-77476.5078125
1743836323.933795,2846720,-77427.6640625
1743836327.946402,2850816,-78271.609375
1743836329.088629,2852864,-78270.171875
1743836334.006358,2859008,-77550.1484375
1743836343.184117,2869248,-76824.6015625
1743836362.646846,2893824,-76774.5859375
1743836365.5391319,2895872,-76744.3984375
1743836367.752845,2897920,-77345.2890625
1743836369.033081,2899968,-77567.7734375
1743836375.3643231,2908160,-78171.6171875
1743836381.051884,2914304,-78967.90625
1743836382.6514828,2916352,-79215.9140625
1743836386.18319,2920448,-79216.5546875
1743836387.658389,2922496,-79532.3828125
1743836388.85109,2924544,-79156.3671875
1743836390.681692,2926592,-78861.4140625
1743836394.7763178,2930688,-78522.640625
1743836397.6068008,2934784,-77970.109375
1743836399.3376021,2936832,-78096.890625
1743836400.7420459,2938880,-77909.234375
1743836404.053073,2942976,-78311.0859375
1743836405.70482,2945024,-78234.203125
1743836407.1853938,2947072,-78114.3515625
1743836411.399554,2951168,-77785.078125
1743836414.2199318,2955264,-77478.265625
1743836423.690861,2967552,-76420.75
1743836427.9174662,2971648,-76199.3515625
1743836434.043657,2979840,-76434.109375
1743836436.5172439,2981888,-76684.78125
1743836437.7010272,2983936,-76692.828125
1743836444.1518312,2992128,-77286.28125
1743836452.7506309,3002368,-78153.546875
1743836454.653455,3004416,-77812.515625
1743836460.623882,3012608,-77674.0078125
1743836466.649021,3020800,-77517.4140625
1743836470.675221,3026944,-77122.3203125
1743836475.205955,3033088,-77308.5859375
1743836477.049311,3035136,-77520.90625
1743836478.208419,3037184,-77532.203125
1743836484.300073,3043328,-77457.5
1743836486.015156,3045376,-77785.9765625
1743836495.8282619,3051520,-77737.1640625
1743836497.530438,3053568,-77642.3359375
1743836499.720063,3055616,-77840.7890625
1743836501.241239,3057664,-77799.2890625
1743836502.89623,3059712,-77772.90625
1743836516.484237,3074048,-78607.5859375
1743836517.8044538,3076096,-78588.859375
1743836519.7579148,3078144,-78830.25
1743836521.6897411,3080192,-78805.4140625
1743836524.3610592,3084288,-78738.15625
1743836526.252813,3086336,-78131.4765625
1743836527.3759801,3088384,-78153.8984375
1743836530.380299,3090432,-78173.40625
1743836531.46097,3092480,-78508.8125
1743836533.894728,3094528,-78341.5625
1743836535.214764,3096576,-78215.1484375
1743836537.1491551,3098624,-78088.234375
1743836539.618294,3100672,-78040.4453125
1743836544.7922828,3106816,-78839.2265625
1743836552.6742241,3110912,-79372.53125
1743836563.4975948,3121152,-79839.5078125
1743836564.7178292,3123200,-79694.1015625
1743836567.400718,3125248,-79618.2109375
1743836570.714157,3129344,-79571.3125
1743836586.294572,3143680,-79612.6328125
1743836590.323553,3147776,-79240.078125
1743836601.086379,3158016,-79378.140625
1743836603.775053,3160064,-79355.9375
1743836612.1614149,3168256,-78585.734375
1743836616.2081869,3172352,-78573.875
1743836618.306842,3174400,-78535.390625
1743836621.721626,3178496,-78116.46875
1743836624.1192598,3180544,-78178.015625
1743836627.5762649,3184640,-78547.75
1743836628.8254678,3186688,-78617.1171875
1743836639.662157,3198976,-79066.7265625
1743836642.338416,3201024,-78868.9609375
1743836643.587224,3203072,-78920.8515625
1743836653.483125,3213312,-77912.796875
1743836656.521816,3215360,-77866.796875
1743836674.66859,3233792,-78150.1796875
1743836676.614327,3235840,-77926.984375
1743836681.781367,3241984,-77579.9296875
1743836682.9077492,3244032,-77639.9375
1743836685.4072478,3246080,-77394.140625
1743836689.328533,3250176,-77281.078125
1743836692.548226,3254272,-77109.9765625
1743836695.974231,3258368,-76952.5234375
1743836699.62724,3262464,-77334.765625
1743836701.279468,3264512,-77721.9609375
1743836702.5225239,3266560,-78006.4921875
1743836707.326956,3270656,-77702.375
1743836708.460641,3272704,-78260.2734375
1743836711.904171,3276800,-77848.265625
1743836715.9355881,3280896,-77467.75
1743836717.6781282,3282944,-77668.5
1743836721.278591,3287040,-77359.7890625
1743836723.261083,3289088,-77571.4375
1743836731.645029,3297280,-77569.4296875
1743836733.225591,3299328,-77577.375
1743836737.9288802,3303424,-77648.0
1743836740.9788811,3305472,-77374.8203125
1743836742.214391,3307520,-77481.0234375
1743836743.456876,3309568,-77173.3359375
1743836746.920379,3313664,-77271.8046875
1743836748.0922549,3315712,-77305.0234375
1743836750.0348108,3317760,-77207.0859375
1743836751.569721,3319808,-77049.6953125
1743836758.580759,3328000,-77104.109375
1743836762.212731,3332096,-77364.7109375
1743836763.866532,3334144,-77263.5234375
1743836765.811743,3336192,-77362.296875
1743836769.402844,3340288,-77621.6015625
1743836772.117124,3344384,-78360.3359375
1743836774.6680489,3348480,-78222.6640625
1743836777.8378959,3352576,-78908.328125
1743836779.387737,3354624,-78767.65625
1743836780.991704,3356672,-79091.90625
1743836784.723796,3360768,-79791.203125
1743836785.7689128,3362816,-80048.5625
1743836788.29904,3364864,-79969.1875
1743836789.426233,3366912,-80582.5390625
1743836791.113687,3368960,-80456.5703125
1743836793.2043068,3371008,-80300.0078125
1743836796.236178,3375104,-80347.7578125
1743836797.426383,3377152,-80152.59375
1743836802.3622699,3383296,-80128.265625
1743836804.0083961,3385344,-79958.3984375
1743836806.761614,3389440,-79946.9375
1743836809.4768178,3391488,-80230.7734375
1743836813.4770281,3397632,-79700.0
1743836815.594819,3399680,-79805.2421875
1743836818.120221,3401728,-79635.296875
1743836819.2495182,3403776,-79185.3984375
1743836821.0187142,3405824,-79078.9921875
1743836824.178251,3409920,-78839.5
1743836832.3756108,3418112,-77702.484375
1743836835.849129,3422208,-77233.1015625
1743836837.770994,3424256,-77258.53125
1743836839.383148,3426304,-77072.5625
1743836844.790577,3432448,-77400.515625
1743836846.077097,3434496,-77444.6171875
1743836850.146506,3438592,-77106.1015625
1743836857.0977988,3446784,-76493.9375
1743836859.0272179,3448832,-76013.9140625
1743836861.296581,3450880,-76117.0703125
1743836862.380956,3452928,-75941.1640625
1743836865.495744,3457024,-75952.0625
1743836869.165141,3461120,-76499.484375
1743836872.0101771,3465216,-76442.8046875
1743836873.312195,3467264,-76490.578125
1743836877.347795,3471360,-76667.2265625
1743836879.649177,3473408,-76721.28125
1743836881.487527,3475456,-76742.0703125
1743836883.672821,3477504,-76834.1953125
1743836887.7469409,3481600,-76751.484375
1743836892.535894,3487744,-76737.375
1743836893.691375,3489792,-76770.6796875
1743836895.710624,3491840,-76951.7109375
1743836897.0662599,3493888,-77142.6328125
1743836898.972267,3495936,-77294.59375
1743836904.988572,3502080,-77831.125
1743836908.208726,3504128,-77617.0234375
1743836915.1966588,3512320,-77984.3671875
1743836916.70178,3514368,-77547.265625
1743836920.542471,3518464,-78039.8203125
1743836922.7594051,3520512,-77921.7109375
1743836923.830658,3522560,-77756.8046875
1743836930.58245,3530752,-77548.640625
1743836934.8281531,3536896,-77482.0390625
1743836938.7280881,3540992,-77294.1875
1743836942.979795,3547136,-76839.40625
1743836944.94847,3549184,-76856.7734375
1743836947.041218,3551232,-76726.1640625
1743836948.1037729,3553280,-76787.5390625
1743836949.9476411,3555328,-76640.46875
1743836953.150628,3559424,-76792.0625
1743836955.1846788,3561472,-76603.875
1743836956.359342,3563520,-76185.1328125
1743836961.512425,3569664,-76402.4375
1743836963.440614,3571712,-76300.4921875
1743836966.1908119,3575808,-76409.8515625
1743836968.761164,3577856,-75952.6875
1743836969.864115,3579904,-76186.9609375
1743836975.101322,3586048,-76701.4453125
1743836979.030006,3590144,-76985.6875
1743836980.09218,3592192,-76931.4375
1743836981.900922,3594240,-77131.7421875
1743836982.978818,3596288,-77383.1796875
1743836984.6779509,3598336,-77203.609375
1743836994.7638028,3610624,-77060.1328125
1743836995.808274,3612672,-77197.5859375
1743837000.943486,3618816,-77748.828125
1743837008.3945239,3629056,-77741.359375
1743837016.5277371,3637248,-77086.3359375
1743837019.799964,3641344,-76997.875
1743837022.4717069,3645440,-77511.75
1743837025.145504,3649536,-77252.6953125
1743837027.889237,3651584,-77234.703125
1743837028.946275,3653632,-77493.3203125
1743837030.559934,3655680,-77858.5390625
1743837036.903714,3663872,-77931.234375
1743837038.6646981,3665920,-78034.953125
1743837039.780491,3667968,-77722.0703125
1743837043.413446,3672064,-77648.796875
1743837045.12657,3674112,-77720.0078125
1743837046.355679,3676160,-77513.0546875
1743837054.6170619,3684352,-77379.703125
1743837058.700084,3688448,-77752.0390625
1743837062.210887,3692544,-77902.4453125
1743837065.6348119,3696640,-77390.1484375
1743837067.191895,3698688,-77361.671875
1743837070.395357,3702784,-77364.21875
1743837077.7597902,3710976,-76456.7421875
1743837080.635489,3715072,-76003.609375
1743837082.2968042,3717120,-76027.9609375
1743837088.062666,3723264,-75527.625
1743837093.7352698,3729408,-76049.046875
1743837100.892951,3737600,-76669.6328125
1743837104.919028,3741696,-76768.1484375
1743837106.0811782,3743744,-76824.9140625
1743837111.147653,3749888,-75867.578125
1743837117.456977,3758080,-76225.7109375
1743837119.5899441,3760128,-76900.3828125
1743837120.6836748,3762176,-77274.875
1743837122.663865,3764224,-77715.9765625
1743837127.8820322,3770368,-77784.9375
1743837130.231612,3772416,-77668.203125
1743837131.819246,3774464,-77772.796875
1743837135.22636,3778560,-77490.03125
1743837138.138349,3780608,-77644.796875
1743837139.638276,3782656,-77668.5
1743837143.0497012,3786752,-77582.1328125
1743837144.2133172,3788800,-78016.625
1743837150.487781,3794944,-77602.140625
1743837151.6676638,3796992,-77395.5078125
1743837156.015392,3801088,-78075.203125
1743837158.955468,3805184,-77916.4140625
1743837160.103404,3807232,-77580.53125
1743837162.4002,3809280,-77736.109375
1743837170.342772,3817472,-76950.25
1743837175.3248472,3823616,-77320.4375
1743837177.634867,3825664,-77412.03125
1743837178.742945,3827712,-77631.859375
1743837180.582199,3829760,-77624.4609375
1743837185.66891,3835904,-77771.53125
1743837191.097725,3842048,-77356.875
1743837192.376616,3844096,-77015.2109375
1743837195.4941592,3846144,-77164.9140625
1743837196.951518,3848192,-76966.109375
1743837199.651435,3850240,-77068.7890625
1743837203.182911,3854336,-77460.109375
1743837209.1236732,3860480,-77924.3203125
1743837213.7863328,3866624,-78246.796875
1743837221.747922,3874816,-77651.5703125
1743837222.833132,3876864,-77729.3203125
1743837225.951798,3878912,-77658.4765625
1743837228.386254,3880960,-77510.4453125
1743837229.75507,3883008,-77427.1484375
1743837233.7006981,3887104,-77702.2109375
1743837234.864198,3889152,-77453.796875
1743837241.699949,3897344,-77101.2734375
1743837247.4656892,3903488,-77079.78125
1743837248.7757912,3905536,-76719.078125
1743837254.166108,3911680,-76345.2421875
1743837255.544866,3913728,-76261.1796875
1743837257.00669,3915776,-76466.453125
1743837258.6778371,3917824,-76540.890625
1743837259.7979252,3919872,-76378.0546875
1743837263.5153549,3923968,-76512.765625
1743837266.1178439,3926016,-76476.6640625
1743837268.898416,3928064,-75985.4609375
1743837272.081871,3930112,-75827.625
1743837273.271469,3932160,-76067.0234375
1743837280.926672,3940352,-75766.7890625
1743837281.9963489,3942400,-75980.703125
1743837283.787633,3944448,-76408.984375
1743837288.93214,3950592,-77054.796875
1743837291.8997078,3954688,-76776.28125
1743837293.113526,3956736,-76761.75
1743837295.505481,3958784,-76738.515625
1743837298.709909,3962880,-76952.71875
1743837300.794549,3964928,-77145.453125
1743837302.1121302,3966976,-77085.7578125
1743837306.0136461,3971072,-76935.9609375
1743837307.1021938,3973120,-77017.5390625
1743837312.660345,3979264,-77095.828125
1743837316.12176,3983360,-77619.5859375
1743837318.953215,3987456,-77806.46875
1743837320.05327,3989504,-78171.265625
1743837323.491061,3993600,-78022.03125
1743837330.148721,3999744,-77601.8984375
1743837334.4816,4001792,-77505.4140625
